051950025.wav;8.0;10.0;9.0;8.3;10.0,10.0,10.0,10.0,3.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,4.4;5
051950025.wav;9.0;8.0;9.0;8.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950025.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950032.wav;10.0;9.0;9.0;9.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950032.wav;8.0;8.0;8.0;8.0;10.0,5.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0,10.0;5
051950032.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950032.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950032.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950033.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,8.4,10.0,10.0,10.0,10.0,10.0;10
051950033.wav;7.0;7.0;7.0;7.0;3.0,2.0,10.0,10.0,8.0,10.0,10.0,8.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;4.4,3.6,10.0,10.0,8.4,10.0,10.0,8.4,10.0,10.0;10
051950033.wav;8.0;10.0;9.0;8.3;7.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;7.6,4.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950033.wav;7.0;8.0;8.0;7.2;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950033.wav;8.0;8.0;8.0;8.0;3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;4.4,4.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950038.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950038.wav;8.0;9.0;9.0;8.2;8.0,10.0,5.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,6.0,10.0,10.0,10.0;6
051950038.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950038.wav;9.0;9.0;8.0;8.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950038.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950044.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950044.wav;8.0;8.0;8.0;8.0;10.0,10.0,3.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,4.4,10.0,10.0;5
051950044.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950044.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950044.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950050.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950050.wav;9.0;9.0;8.0;8.9;10.0,10.0,10.0,5.0,8.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,6.0,8.4;5
051950050.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950050.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950050.wav;9.0;8.0;9.0;8.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950051.wav;9.0;10.0;10.0;9.2;10.0,10.0,10.0,10.0,5.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,6.0;5
051950051.wav;8.0;9.0;9.0;8.2;8.0,10.0,8.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0;8.4,10.0,8.4,10.0,8.4;5
051950051.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950051.wav;9.0;9.0;9.0;9.0;3.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;4.4,10.0,10.0,10.0,10.0;5
051950051.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950067.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950067.wav;8.0;9.0;9.0;8.2;10.0,5.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0,10.0,10.0,8.4,10.0,8.4,10.0;10
051950067.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950067.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950067.wav;8.0;6.0;6.0;7.6;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10
051950075.wav;10.0;9.0;9.0;9.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
051950075.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,4.4,10.0,10.0,10.0,10.0;8
051950075.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
051950075.wav;7.0;8.0;8.0;7.2;10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0;8
051950075.wav;8.0;7.0;8.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
051950086.wav;10.0;10.0;10.0;10.0;10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0;5
051950086.wav;10.0;9.0;9.0;9.8;10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0;5
051950086.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950086.wav;9.0;9.0;8.0;8.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950086.wav;8.0;6.0;7.0;7.7;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950088.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
051950088.wav;10.0;10.0;10.0;10.0;8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;8.4,10.0,10.0,10.0;4
051950088.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
051950088.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
051950088.wav;8.0;7.0;8.0;7.9;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
051950096.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950096.wav;8.0;8.0;8.0;8.0;3.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;4.4,10.0,10.0,10.0,10.0,10.0;6
051950096.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950096.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950096.wav;7.0;7.0;7.0;7.0;3.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;4.4,10.0,10.0,10.0,10.0,10.0;6
051950138.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
051950138.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,8.0,8.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4,8.4,8.4,10.0;7
051950138.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
051950138.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
051950138.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
051950154.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950154.wav;9.0;9.0;9.0;9.0;8.0,10.0,10.0,8.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,10.0,8.4,10.0,10.0;6
051950154.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950154.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950154.wav;8.0;6.0;7.0;7.7;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950163.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950163.wav;8.0;9.0;9.0;8.2;8.0,10.0,3.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;8.4,10.0,4.4,10.0,10.0;5
051950163.wav;9.0;10.0;10.0;9.2;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950163.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950163.wav;8.0;7.0;8.0;7.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
051950164.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950164.wav;9.0;10.0;9.0;9.1;10.0,8.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,10.0,10.0;6
051950164.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950164.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950164.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
051950170.wav;7.0;8.0;9.0;7.3;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0;9
051950170.wav;7.0;6.0;6.0;6.8;10.0,10.0,10.0,3.0,3.0,10.0,8.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,4.4,4.4,10.0,8.4,10.0,8.4;9
051950170.wav;8.0;8.0;8.0;8.0;10.0,8.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,8.4,10.0,10.0,4.4,10.0,10.0,10.0,10.0;9
051950170.wav;7.0;7.0;7.0;7.0;10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
051950170.wav;8.0;6.0;7.0;7.7;10.0,5.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,6.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0;9
052180017.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180017.wav;9.0;8.0;8.0;8.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180017.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180017.wav;7.0;7.0;7.0;7.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180017.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180027.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180027.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180027.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180027.wav;7.0;7.0;7.0;7.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180027.wav;8.0;6.0;6.0;7.6;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180028.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,8.4,10.0,10.0,10.0;8
052180028.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,7.6,10.0,10.0,10.0;8
052180028.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
052180028.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
052180028.wav;8.0;6.0;6.0;7.6;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
052180037.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,8.4;5
052180037.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,7.0,8.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,7.6,8.4;5
052180037.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180037.wav;7.0;7.0;7.0;7.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180037.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0;5
052180041.wav;3.0;8.0;7.0;3.9;10.0,10.0,3.0,3.0,10.0,3.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,4.4,4.4,10.0,4.4,10.0,10.0;8
052180041.wav;7.0;8.0;8.0;7.2;10.0,10.0,10.0,8.0,10.0,8.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4,10.0,8.4,10.0,10.0;8
052180041.wav;9.0;10.0;9.0;9.1;10.0,10.0,10.0,3.0,10.0,3.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,4.4,10.0,4.4,10.0,10.0;8
052180041.wav;6.0;7.0;6.0;6.1;10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,10.0,10.0,10.0,10.0;8
052180041.wav;7.0;6.0;7.0;6.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
052180042.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0,10.0,10.0,8.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,8.4;7
052180042.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0,10.0,5.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,6.0;7
052180042.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
052180042.wav;7.0;7.0;7.0;7.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
052180042.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0;7
052180046.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180046.wav;9.0;9.0;7.0;8.8;10.0,10.0,10.0,8.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,8.4;4
052180046.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180046.wav;7.0;8.0;7.0;7.1;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180046.wav;8.0;7.0;7.0;7.8;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180068.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180068.wav;8.0;9.0;9.0;8.2;10.0,10.0,8.0,10.0,3.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0,4.4,10.0;6
052180068.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180068.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180068.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0;6
052180084.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180084.wav;9.0;9.0;8.0;8.9;10.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,8.4,10.0;4
052180084.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180084.wav;8.0;8.0;8.0;8.0;10.0,5.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,6.0,10.0,10.0;4
052180084.wav;8.0;8.0;7.0;7.9;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180090.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180090.wav;9.0;9.0;9.0;9.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180090.wav;10.0;10.0;10.0;10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180090.wav;8.0;9.0;8.0;8.1;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180090.wav;8.0;8.0;8.0;8.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0;4
052180093.wav;10.0;10.0;9.0;9.9;10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0;10.0,4.4,10.0,10.0,10.0,9.0,10.0,10.0,10.0;9
052180093.wav;8.0;9.0;8.0;8.1;10.0,3.0,10.0,10.0,10.0,3.0,10.0,8.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,4.4,10.0,10.0,10.0,4.4,10.0,8.4,10.0;9
052180093.wav;10.0;10.0;9.0;9.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
052180093.wav;8.0;7.0;8.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
052180093.wav;8.0;7.0;8.0;7.9;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;9
052180098.wav;9.0;10.0;9.0;9.1;8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0;8
052180098.wav;7.0;8.0;8.0;7.2;3.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0;10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0;4.4,10.0,8.4,10.0,10.0,10.0,10.0,10.0;8
